brand,model,model_year,mileage,fuel_type,engine,transmission,ext_col,int_col,accident,price
Kia,Optima S,2018,74000,Gasoline,2.4L,,White,Black,No,15000.0
Mercedes-Benz,M-Class ML 350,2011,99200,Gasoline,3.5L,,Black,Black,No,11900.0
Volkswagen,Beetle 2.0T S,2018,36824,Gasoline,2.0L,,Red,Red,No,23999.0
Acura,RSX Base,2005,186040,Gasoline,2.0L,,Gray,Beige,Yes,6700.0
GMC,Acadia SLE,2020,58000,Gasoline,3.6L,,Black,Black,No,27700.0
Ford,F-150 Lariat,2020,31250,Gasoline,2.7L,,Blue,Gray,No,42500.0
Jeep,Gladiator Overland,2020,43000,Gasoline,3.6L,,White,Beige,No,46500.0
Toyota,Tacoma TRD Sport,2020,41199,Gasoline,,,Black,Black/Gun Metal,No,41598.0
Kia,EV6 GT-Line,2022,22000,,,,Gray,Black,No,45000.0
Genesis,GV70 3.5T Sport,2022,12900,Gasoline,3.5L,,Gray,White,No,53000.0
Ford,Explorer ST,2022,10500,Gasoline,3.0L,,Black,Black,Yes,50000.0
MINI,Countryman Cooper,2020,74725,Gasoline,1.5L,Automatic,Black,Black,No,21612.0
Mazda,CX-5 Grand Touring,2021,61117,Gasoline,2.5L,Automatic,Sonic Silver Metallic,Black,No,26485.0
BMW,325 i,2003,142000,Gasoline,2.5L,,Silver,Black,Yes,4800.0
Ford,Mustang EcoBoost Premium,2019,31000,–,,,Gray,Black,No,34700.0
Toyota,Yaris L,2012,129355,Gasoline,1.5L,,Black,Gray,Yes,7950.0
Chevrolet,Express 1500 Base,2010,204000,E85 Flex Fuel,5.3L,,White,Gray,Yes,4900.0
Lincoln,Navigator L Select,2016,115600,Gasoline,3.5L,,Black,Black,No,22500.0
Jeep,Wrangler Sahara Altitude,2023,1563,Hybrid,3.6L,,Gray,Black,No,62500.0
Bentley,Continental GT Base,2007,72166,Gasoline,6.0L,,Black,Black,Yes,35995.0
Lexus,RX 350 F Sport,2018,26100,Gasoline,3.5L,,Gray,Red,No,37899.0
BMW,430 i,2017,58880,Gasoline,2.0L,,White,Brown,No,21000.0
Cadillac,Escalade Sport Platinum,2021,26000,Gasoline,6.2L,,Black,Black,No,104000.0
Honda,Civic EX,2008,190640,Gasoline,1.8L,,Silver,Silver,Yes,5500.0
Porsche,Cayenne AWD,2020,37500,Gasoline,3.0L,,White,Black,No,59900.0
Ford,Mustang Mach-E GT,2022,13856,,,,White,Black,No,54000.0
Cadillac,ATS 2.5L Luxury,2013,225000,Gasoline,2.5L,,Blue,Black,No,13600.0
Lexus,LS 460 Base,2014,123256,Gasoline,4.6L,,White,Beige,No,24995.0
Cadillac,Escalade Premium Luxury,2021,11459,Gasoline,6.2L,,White,Brown,No,88900.0
Mercedes-Benz,C-Class C 300 4MATIC Sport,2016,67289,Gasoline,2.0L,,White,Gray,No,20490.0
Hyundai,Veloster Base,2013,56837,Gasoline,1.6L,,Silver,Black,Yes,10500.0
Chevrolet,Corvette Base,2002,44168,Gasoline,5.7L,,Orange,Black,No,30000.0
Mercedes-Benz,C-Class C 300 4MATIC,2019,59766,Gasoline,2.0L,Automatic,Lunar Blue Metallic,Macchiato,No,26900.0
Kia,Stinger GT,2018,56300,Gasoline,3.3L,,Silver,Black,No,29950.0
Volvo,S60 R,2004,167000,Gasoline,2.5L,,Black,Beige,No,8000.0
Chevrolet,Silverado 2500 LT,2015,122770,E85 Flex Fuel,6.0L,,Brown,Black,No,27499.0
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,59271,Gasoline,3.0L,,Black,Black,No,54995.0
GMC,Sierra 1500 SLE,2015,102000,Gasoline,5.3L,,Silver,Black,Yes,24500.0
Chevrolet,Silverado 1500 RST,2020,40929,Gasoline,5.3L,Automatic,Cajun Red Tintcoat,Jet Black,Yes,44800.0
Porsche,911 Turbo S,2019,22000,Gasoline,3.8L,,White,Beige,No,174900.0
Chevrolet,Suburban Z71,2022,19200,Gasoline,6.2L,,White,Black,No,69790.0
Mercedes-Benz,G-Class G 550 4MATIC,2019,32376,Gasoline,4.0L,,Black,Black,No,128000.0
Porsche,911 Carrera,2023,19800,Gasoline,3.0L,,Silver,Black,No,134900.0
Land,Rover Range Rover Sport HSE,2011,105000,Gasoline,5.0L,,Black,Black,No,10000.0
Ford,F-250 Lariat,2016,122650,Diesel,6.7L,,Gray,Black,No,38900.0
Subaru,BRZ Limited,2022,14000,Gasoline,2.4L,,White,Black,No,34999.0
Lexus,LS 460 Base,2008,100868,Gasoline,4.6L,,Black,Beige,No,15397.0
Land,Rover Range Rover Sport HSE,2013,111000,Gasoline,5.0L,,Black,Black,Yes,15000.0
Cadillac,Escalade Sport Platinum,2021,38500,Gasoline,6.2L,,White,Black,Yes,94995.0
Nissan,Pathfinder S,2020,41250,Gasoline,3.5L,,White,–,No,21865.0
MINI,Cooper S Base,2006,99600,Gasoline,1.6L,,Orange,Black,No,5500.0
Acura,ILX 2.0L w/Premium Package,2013,198000,Gasoline,2.0L,,White,Black,Yes,11000.0
Lexus,RX 350 Base,2021,20598,Gasoline,3.5L,Automatic,Atomic Silver,Gray,Yes,42599.0
Porsche,911 Carrera S,2013,52044,Gasoline,3.8L,,White,Gray,No,76500.0
MINI,Hardtop Cooper S,2022,23777,Gasoline,2.0L,,Gray,Black,No,30000.0
Ford,F-150 Platinum,2018,60660,Gasoline,3.5L,,Gold,Black,Yes,46900.0
BMW,i3 Base,2015,26000,,0.65L,,White,Beige,No,14999.0
Mazda,CX-5 Touring,2018,61000,Gasoline,2.5L,,Gray,Black,No,21800.0
Lexus,RX 350 F Sport Performance,2020,53750,Gasoline,3.5L,,Black,Red,No,32600.0
BMW,X5 M50i,2023,13735,Gasoline,4.4L,Automatic,Black Sapphire Metallic,Black,No,77897.0
Mercedes-Benz,E-Class E 300,2019,32580,Gasoline,,Automatic,Obsidian Black Metallic,Beige,No,33998.0
Porsche,911 Carrera Cabriolet,2006,96275,Gasoline,3.6L,,Silver,Black,Yes,52500.0
Ford,F-350 Lariat,2015,162000,Diesel,6.7L,,Red,Beige,No,32000.0
BMW,X3 xDrive30i,2019,92040,Gasoline,2.0L,Automatic,Alpine White,Black,No,24999.0
RAM,1500 SLT,2017,73690,Gasoline,5.7L,,Blue,Gray,Yes,27000.0
Toyota,Tacoma Base,2009,48750,Gasoline,2.7L,,Brown,Silver,No,17900.0
Cadillac,SRX Performance Collection,2011,124542,Gasoline,3.0L,,Gray,Beige,No,8450.0
Ford,Mustang GT Premium,2010,69000,Gasoline,4.6L,,White,Black,No,20000.0
Dodge,Ram 2500 Laramie Quad Cab,2004,148000,Diesel,5.9L,,Black,Beige,No,19000.0
BMW,650 i,2006,122141,Gasoline,4.8L,,Silver,Black,No,10500.0
Subaru,Impreza WRX,2012,106000,Gasoline,2.5L,,Black,Black,No,15000.0
Ford,Edge Titanium,2017,113294,Gasoline,2.0L,,Gray,Black,Yes,16500.0
Kia,Telluride SX,2021,24423,Gasoline,3.8L,Automatic,Black,Black,No,44315.0
Tesla,Model S Long Range,2022,28000,,,,Gray,White,No,68750.0
RAM,1500 Rebel,2018,54800,Gasoline,5.7L,,White,Black,Yes,37050.0
Ford,Explorer XLT,2017,161000,Gasoline,3.5L,,Gray,Black,No,17500.0
Mercedes-Benz,AMG GLE 43 4MATIC Coupe,2019,28755,Gasoline,3.0L,,Black,Black,No,61350.0
Audi,Q5 2.0T Premium Plus,2016,52105,E85 Flex Fuel,2.0L,,White,Beige,Yes,20499.0
Nissan,Armada Platinum,2018,119950,Gasoline,5.6L,,Black,Black,No,20999.0
Mercedes-Benz,SL-Class SL500 Roadster,2003,80081,Gasoline,5.0L,,White,Beige,No,12500.0
Bentley,Bentayga V8,2021,24500,Gasoline,4.0L,,White,White,No,165000.0
Jeep,Gladiator Overland,2021,4100,Gasoline,3.6L,,Black,Black,No,55000.0
BMW,M2 CS,2020,9670,Gasoline,3.0L,,Blue,Black,No,103500.0
Dodge,Charger SE,2017,63250,Gasoline,3.6L,,Red,Black,No,18650.0
Lincoln,MKX Black Label,2017,69431,Gasoline,2.7L,,Silver,Black,No,26500.0
Toyota,Tundra SR5,2015,108044,Gasoline,5.7L,Automatic,Black,–,No,31380.0
BMW,335 i,2008,98000,Gasoline,3.0L,,Black,Brown,No,13998.0
BMW,X1 xDrive28i,2019,52253,Gasoline,2.0L,,White,Black,No,34500.0
Ford,F-350 Platinum,2022,23850,Diesel,6.7L,,Silver,Black,No,99750.0
Mercedes-Benz,Sprinter High Roof,2015,1500,Diesel,3.0L,,White,Gray,No,39500.0
Dodge,Challenger GT,2021,40000,Gasoline,3.6L,,Black,Black,No,32500.0
Audi,S4 3.0 Prestige,2012,38718,Gasoline,3.0L,,Black,Black,No,31000.0
Toyota,Tacoma TRD Sport,2018,84184,Gasoline,,Automatic,Magnetic Gray Metallic,Graphite w/Gun Metal,No,35998.0
Mercedes-Benz,Sprinter 2500 Standard Roof,2021,13344,Diesel,3.0L,,Red,Black,No,56500.0
INFINITI,Q50 3.0t Red Sport 400,2018,51850,Gasoline,3.0L,,Black,Black,No,28900.0
Porsche,911 Carrera 4S,2002,119500,Gasoline,3.6L,,Black,Black,Yes,36995.0
Ford,Expedition Max Limited,2021,30918,Gasoline,3.5L,,White,Beige,No,51999.0
Chevrolet,Corvette Stingray w/3LT,2023,1100,Gasoline,6.2L,,Gray,Beige,No,92000.0
Mercedes-Benz,C-Class C 300,2019,40000,Gasoline,2.0L,,Blue,Black,No,27900.0
Jeep,Grand Cherokee Limited,2005,100500,Gasoline,5.7L,,Black,Gray,No,9998.0
Dodge,Charger SRT Hellcat,2020,54320,Gasoline,6.2L,,Gray,Black,Yes,67000.0
Mercedes-Benz,C-Class C 300 4MATIC,2018,49000,Gasoline,2.0L,,Black,Black,No,23450.0
Porsche,911 Carrera S,2020,28000,Gasoline,3.0L,,Gray,Black,No,134999.0
Porsche,911 GT3,2022,1750,Gasoline,4.0L,,White,Black,No,275000.0
Cadillac,DTS Luxury,2007,130000,Gasoline,4.6L,,Gold,Beige,Yes,3499.0
Maserati,Grecale Modena,2023,3721,Gasoline,2.0L,Automatic,White,Red,No,69645.0
Mercedes-Benz,S-Class S 550,2016,78101,Gasoline,4.7L,,Black,Black,No,34500.0
Chevrolet,Malibu 1LT,2017,54000,Gasoline,1.5L,,Gray,Gray,Yes,16000.0
Nissan,Quest SL,2011,185000,Gasoline,3.5L,,White,Gray,Yes,7500.0
Mercedes-Benz,SLK-Class SLK 250,2015,49000,Gasoline,1.8L,,Blue,Beige,No,23500.0
GMC,Sierra 2500 Denali,2024,2043,Gasoline,6.6L,,White,Black,No,81500.0
Lexus,RX 350 Base,2016,71750,Gasoline,3.5L,,Black,Brown,No,28000.0
Chevrolet,Corvette Stingray w/3LT,2020,5194,Gasoline,6.2L,Automatic,Arctic White,Tension,No,87500.0
BMW,330 i,2019,42200,Gasoline,2.0L,,White,Black,No,27500.0
Mercedes-Benz,GLC 300 Base,2020,42717,Gasoline,2.0L,,Gold,Beige,No,33500.0
Tesla,Model S 75D,2016,102260,,,,White,Black,No,31300.0
Chevrolet,Corvette Stingray w/2LT,2022,11089,Gasoline,6.2L,Manual,Silver Flare Metallic,Adrenaline Red,No,80900.0
Jaguar,XF 25t Prestige,2018,37777,Gasoline,2.0L,,Black,Black,No,32500.0
Ford,F-150 XLT,2021,35921,Gasoline,2.7L,Automatic,Antimatter Blue Metallic,Black,No,42995.0
Ford,Bronco Outer Banks,2023,1800,Gasoline,2.3L,,Gray,Blue,Yes,54900.0
Scion,FR-S Monogram,2014,163019,Gasoline,2.0L,,Black,Black,Yes,8900.0
Mercedes-Benz,C-Class C 300 4MATIC,2020,14220,Gasoline,2.0L,,Blue,Beige,No,35500.0
Chevrolet,Tahoe Premier,2019,48879,Gasoline,5.3L,Automatic,Silver Ice Metallic,Jet Black,No,49573.0
BMW,M3 Base,2002,117200,Gasoline,3.2L,,Black,Black,No,15000.0
Ford,F-150 Lariat,2016,25000,E85 Flex Fuel,5.0L,,Gray,Black,No,65000.0
BMW,i3 Base w/Range Extender,2014,74500,,0.65L,,White,Gray,No,11499.0
INFINITI,G37 Journey,2013,33300,Gasoline,3.7L,,Gray,Black,No,21990.0
Ford,Expedition XLT,2007,123921,Gasoline,5.4L,,White,Beige,No,6900.0
BMW,X3 sDrive30i,2021,12800,Gasoline,2.0L,,Blue,Blue,No,39990.0
Aston,Martin Vantage GT Base,2015,21100,Gasoline,4.7L,,Black,Black,No,80000.0
Chevrolet,Tahoe LT,2009,104733,E85 Flex Fuel,5.3L,,Black,Black,No,15000.0
Ford,Transit-250 Base,2020,53000,Gasoline,3.5L,,White,Black,Yes,38500.0
Lexus,ES 250 Base,2021,17570,Gasoline,,Automatic,Emin White,Black,No,39998.0
RAM,1500 Rebel,2020,63875,Hybrid,5.7L,,Gray,Black,Yes,41900.0
Ford,Maverick XL,2023,12500,Hybrid,2.5L,,Silver,Black,No,29999.0
BMW,Z3 3.0i Roadster,2001,103990,Gasoline,3.0L,,Black,Beige,No,10500.0
Chevrolet,Camaro 1SS,2022,7000,Gasoline,6.2L,,Blue,Black,No,50000.0
Chevrolet,Corvette Stingray w/3LT,2023,9000,Gasoline,6.2L,,Blue,Black,No,92000.0
Pontiac,Solstice GXP,2007,7800,Gasoline,2.0L,,Silver,Black,No,19000.0
Cadillac,XTS Luxury,2017,69289,Gasoline,3.6L,,Gray,Black,Yes,20997.0
Toyota,Highlander Limited,2011,106000,Gasoline,3.5L,,White,Gray,Yes,16600.0
Lincoln,Navigator Reserve,2020,68000,Gasoline,3.5L,,Black,Gray,Yes,55999.0
Toyota,Highlander Hybrid Limited Platinum,2019,13828,Hybrid,3.5L,,Blue,Black,No,43000.0
Audi,A3 2.0T Tech Premium,2018,39600,Gasoline,2.0L,,White,Black,No,26999.0
Jeep,Wrangler SE,2003,92000,Gasoline,2.4L,,Gold,Black,No,12500.0
Toyota,Tacoma SR,2022,5020,Gasoline,3.5L,,Black,Gray,No,36500.0
Chevrolet,Trailblazer SS,2007,107800,Gasoline,6.0L,,Black,Black,Yes,15000.0
Audi,A5 2.0T Premium Plus,2019,23827,Gasoline,2.0L,,Gray,Black,No,34995.0
Audi,A6 55 Premium,2020,25300,Hybrid,3.0L,,White,Beige,No,39900.0
Mercedes-Benz,Sprinter 2500,2016,399000,Diesel,3.0L,,Silver,–,Yes,24500.0
Porsche,911 Carrera,2005,46200,Gasoline,3.6L,,Silver,Black,No,49999.0
Chevrolet,Corvette Stingray w/2LT,2022,3158,Gasoline,6.2L,,Red,Red,No,85989.0
GMC,Acadia SLE,2021,26000,Gasoline,2.0L,,White,Black,No,30900.0
Porsche,911 Carrera,2020,12758,Gasoline,3.0L,,Silver,Black,No,107900.0
Chevrolet,Corvette Base,2007,123500,Gasoline,6.0L,,Red,Beige,Yes,27000.0
Ford,Mustang GT Premium,2018,26840,Gasoline,5.0L,,White,Black,No,42500.0
Ford,Edge SEL,2021,17836,Gasoline,2.0L,Automatic,Silver,Ebony,No,31933.0
Cadillac,Escalade Luxury,2012,114500,E85 Flex Fuel,6.2L,,Black,Black,No,16100.0
Chevrolet,Corvette Stingray w/3LT,2022,5400,Gasoline,6.2L,,White,Black,No,89900.0
Toyota,Corolla LE,2016,17500,Gasoline,1.8L,,Red,Gray,No,15100.0
Chevrolet,Express 2500 Work Van,2017,56000,Gasoline,4.8L,,Blue,–,No,44600.0
Chevrolet,Trax LS,2020,20800,Gasoline,1.4L,,Black,Beige,No,19000.0
Volkswagen,Golf Auto TSI S,2015,107543,Gasoline,1.8L,,Black,Black,No,13200.0
Nissan,Pathfinder Silver,2012,206000,Gasoline,4.0L,,Black,Black,No,5000.0
Ford,F-150 Platinum,2018,37100,E85 Flex Fuel,5.0L,,Black,Black,No,46000.0
Land,Rover Range Rover Velar P380 SE R-Dynamic,2019,19813,Gasoline,3.0L,,Silver,Beige,No,51900.0
Kia,Sportage LX,2010,208321,Gasoline,2.7L,,White,Beige,No,3500.0
Lexus,LS 460 Base,2012,200000,Gasoline,4.6L,,White,Beige,Yes,9995.0
MINI,Cooper S Base,2012,66000,Gasoline,1.6L,,White,Black,No,10999.0
Bentley,Bentayga Activity Edition,2018,41000,Gasoline,6.0L,,Gray,Gray,No,113000.0
Volvo,XC60 T6 Inscription,2019,20623,Gasoline,2.0L,,Silver,Black,No,36800.0
Ford,Explorer Limited,2018,86000,Gasoline,3.5L,,Black,Black,No,26900.0
Porsche,Cayenne Turbo GT,2022,1766,Gasoline,4.0L,Automatic,Custom Color,Black,No,209995.0
Mercedes-Benz,G-Class G 550 4MATIC,2016,51354,Gasoline,4.0L,,Blue,Black,No,73000.0
Jeep,Wrangler Unlimited Rubicon 392,2021,38000,Gasoline,6.4L,,Gray,Black,No,72980.0
Toyota,Avalon Hybrid XLE Premium,2015,161000,Hybrid,2.5L,,Blue,Gray,No,11500.0
Nissan,Juke SL,2012,74750,Gasoline,1.6L,,Black,Black,No,12500.0
Porsche,911 Carrera 4,2013,67522,Gasoline,3.4L,,Gray,Black,Yes,59500.0
MINI,Cooper S Base,2012,152000,Gasoline,1.6L,,White,Black,No,9000.0
Subaru,Ascent Touring 7-Passenger,2019,71273,Gasoline,2.4L,,Black,Brown,No,23900.0
Subaru,WRX STI Base,2017,37800,Gasoline,2.5L,,Blue,Black,No,32500.0
Land,Rover Range Rover Sport HSE,2019,42000,Gasoline,3.0L,,White,Black,No,48990.0
Kia,Sorento Plug-In Hybrid SX Prestige,2022,10101,Plug-In Hybrid,1.6L,,White,–,No,44990.0
Chevrolet,Corvette Stingray w/2LT,2022,7900,Gasoline,6.2L,,White,Red,No,92500.0
Tesla,Model 3 Performance,2020,45468,,,,Silver,White,No,45999.0
Nissan,Armada SV,2017,187141,Gasoline,5.6L,,Black,Black,No,16995.0
Porsche,Cayenne Turbo S,2014,99100,Gasoline,4.8L,,White,Black,No,32000.0
Subaru,Outback Touring XT,2021,33500,Gasoline,2.4L,,Blue,Brown,No,34000.0
Acura,RLX Advance Package,2016,102665,Gasoline,3.5L,,Black,Black,No,15450.0
Ford,Mustang GT,2001,52675,Gasoline,4.6L,,Black,Black,No,16995.0
BMW,330 i xDrive,2017,59203,Gasoline,2.0L,,White,–,No,23000.0
Mercedes-Benz,SL-Class SL550 Roadster,2009,60100,Gasoline,5.5L,,Black,Black,No,27000.0
Audi,SQ8 4.0T Premium Plus,2021,43238,Gasoline,4.0L,,Black,Red,No,76400.0
MINI,Cooper S Base,2007,118000,Gasoline,1.6L,,Beige,Black,No,3600.0
Ford,Mustang EcoBoost,2021,17300,Gasoline,2.3L,,Yellow,Black,No,31000.0
Audi,RS 7 4.0T Prestige,2016,64800,Gasoline,4.0L,,White,Brown,No,50000.0
Mercedes-Benz,GLC 300 GLC 300,2022,1408,Gasoline,,Automatic,Lunar Blue Metallic,–,No,46798.0
Volkswagen,Touareg TDI Lux,2015,15167,Diesel,3.0L,,Gold,Black,No,35000.0
Porsche,Cayenne GTS,2016,64600,Gasoline,3.6L,,White,Red,No,41000.0
Jeep,Grand Wagoneer Series III,2022,31112,Gasoline,6.4L,,Black,Black,No,83000.0
Tesla,Model X 100D,2018,23250,,,,Gray,White,No,57000.0
MINI,Cooper S Base,2011,63500,Gasoline,1.6L,,Silver,Black,No,10500.0
RAM,1500 Laramie,2022,13464,Gasoline,5.7L,Automatic,Diamond Black,Black,No,46999.0
Chevrolet,Camaro Base,2001,64776,Gasoline,3.8L,,Black,Gray,No,7500.0
Jeep,Cherokee X,2022,9601,Gasoline,3.2L,Automatic,Sting Gray Clearcoat,Black,No,33498.0
BMW,ALPINA B7 xDrive,2013,135000,Gasoline,4.4L,,Black,Black,Yes,14000.0
Volvo,XC90 3.2 Premier Plus,2013,208864,Gasoline,3.2L,,White,Beige,Yes,7500.0
INFINITI,Q50 3.0T Premium,2016,49872,Gasoline,3.0L,,Gray,Black,Yes,21500.0
MINI,Cooper Base,2009,90367,Gasoline,1.6L,,Red,Black,No,9250.0
Porsche,911 Carrera 4S,2014,36670,Gasoline,3.8L,,White,Black,No,82499.0
Jeep,Grand Wagoneer Base,2023,3752,Gasoline,6.4L,Automatic,Ember Pearlcoat,Global Black,No,84620.0
Lexus,RX 350 Base,2021,30761,Gasoline,3.5L,Automatic,Eminent White Pearl,Black,No,44950.0
RAM,1500 Laramie,2022,13438,Gasoline,5.7L,Automatic,Diamond Black,Black,No,46599.0
Jeep,Gladiator Overland,2020,9100,Gasoline,3.6L,,Red,Black,No,49895.0
Chrysler,200 Limited,2017,100600,–,,,Black,Black,No,10000.0
Ford,Fusion Hybrid Base,2011,223824,Hybrid,2.5L,,White,Brown,Yes,4500.0
Audi,A6 2.0T Premium Plus,2016,96000,Gasoline,2.0L,,Black,Black,No,21990.0
Chevrolet,Silverado 1500 Z71 Extended Cab,2004,185000,Gasoline,5.3L,,Red,Gray,Yes,10500.0
Porsche,Taycan Base,2021,6900,,,,White,Beige,No,79999.0
Honda,Accord Hybrid Touring,2017,96400,Hybrid,2.0L,,White,Beige,Yes,18500.0
RAM,2500 SLT,2018,67865,Gasoline,6.4L,,White,Gray,No,36500.0
Land,Rover Range Rover Sport Supercharged,2015,64300,E85 Flex Fuel,5.0L,,Blue,Black,No,44850.0
Chevrolet,Colorado ZR2,2018,76500,Gasoline,3.6L,,White,Black,No,33500.0
GMC,Sierra 2500 Denali,2017,96343,Diesel,6.6L,,Blue,Beige,Yes,53000.0
Subaru,Crosstrek 2.0i Limited,2018,74600,Gasoline,2.0L,,Blue,Black,No,24000.0
Subaru,Outback 2.5i Limited,2014,157530,Gasoline,2.5L,Automatic,Twilight Blue Metallic,Black,Yes,9995.0
Tesla,Model X Plaid,2022,15000,,,,White,White,No,95999.0
Jeep,Wrangler Unlimited Rubicon,2012,80000,Gasoline,3.6L,,Orange,Black,No,30000.0
Tesla,Model S 100D,2018,83424,,,,Gray,Beige,No,45000.0
Mercedes-Benz,C-Class C 300 4MATIC,2021,19000,Gasoline,2.0L,,Blue,Beige,No,37999.0
Porsche,911 Carrera S,2013,64000,Gasoline,3.8L,,Gray,Black,Yes,67000.0
Mercedes-Benz,GLS 450 Base 4MATIC,2019,34068,Gasoline,3.0L,,White,Beige,No,46900.0
Buick,Envision Preferred,2021,20104,Gasoline,2.0L,Automatic,Burnished Bronze Metallic,Ebony,No,33295.0
Nissan,Armada Platinum,2022,8400,Gasoline,5.6L,,Red,Beige,No,59950.0
Porsche,911 Turbo,2021,11938,Gasoline,3.8L,,Black,–,Yes,209000.0
Chevrolet,Corvette Stingray w/2LT,2021,24670,Gasoline,6.2L,,White,Brown,No,72500.0
Ford,Mustang Shelby GT500,2013,16478,Gasoline,5.8L,,White,Black,No,66400.0
Ford,F-150 XL,2018,52500,E85 Flex Fuel,5.0L,,Gray,Gray,No,35000.0
Porsche,Cayenne Turbo,2004,92500,Gasoline,4.5L,,Silver,Black,No,12000.0
Mitsubishi,Eclipse Spyder GT,2008,62930,Gasoline,3.8L,,Gray,Black,Yes,10000.0
Lexus,GX 470 Base,2007,116600,Gasoline,4.7L,,White,Gray,No,19975.0
Dodge,Dakota Big Horn/Lone Star,2010,172024,Gasoline,3.7L,,Red,Brown,Yes,7500.0
Jeep,Wrangler Sport,2012,57237,Gasoline,3.6L,,Black,Black,No,22500.0
Subaru,Outback Limited,2020,44600,Gasoline,2.5L,,Silver,Gray,No,28300.0
Jeep,Wrangler Unlimited Rubicon,2013,181830,Gasoline,3.6L,,Black,Black,No,21000.0
Subaru,Ascent Touring 7-Passenger,2021,39948,Gasoline,2.4L,Automatic,Ice Silver Metallic,Black,No,36791.0
Ford,F-350 XL,2017,156453,Diesel,6.7L,,White,Beige,No,40000.0
Porsche,Cayenne Turbo S,2014,156193,Gasoline,4.8L,,Silver,Black,No,36000.0
BMW,X1 xDrive28i,2020,27989,Gasoline,2.0L,,Gray,Black,No,29000.0
Toyota,4Runner Limited,2014,146700,Gasoline,4.0L,,Blue,Black,Yes,24999.0
GMC,Yukon Denali,2019,88450,Gasoline,6.2L,,Black,Beige,Yes,42900.0
Toyota,C-HR LE,2020,14065,Gasoline,2.0L,Automatic,Gray,Black,Yes,27671.0
Subaru,Outback Limited XT,2020,36844,Gasoline,2.4L,Automatic,Magnetite Gray Metallic,Black,Yes,30427.0
Chevrolet,Silverado 1500 LT Trail Boss,2020,49000,Gasoline,5.3L,,White,Black,No,44900.0
BMW,X5 xDrive50i,2013,58000,Gasoline,4.4L,,White,Black,No,17900.0
Audi,A6 55 Prestige,2021,22800,Hybrid,3.0L,,Blue,Brown,No,52000.0
Subaru,Outback 2.5i Limited,2014,78007,Gasoline,2.5L,,Blue,Black,No,14750.0
Ford,F-250 King Ranch,2020,36500,Diesel,6.7L,,Gray,Brown,No,69900.0
Honda,CR-V EX,2004,156350,Gasoline,2.4L,,Brown,Beige,Yes,3990.0
Lexus,GX 460 Luxury,2021,17710,Gasoline,4.6L,,White,Red,No,59000.0
Ford,Explorer XLT,2013,149000,Gasoline,3.5L,,Brown,Beige,Yes,7850.0
Subaru,Forester 2.5i Limited,2015,90000,Gasoline,2.5L,,Silver,Gray,No,16000.0
Ford,Bronco Wildtrak Advanced,2022,9990,Gasoline,2.7L,,Silver,Black,No,64500.0
Mercedes-Benz,A-Class A 220 4MATIC,2019,28663,Gasoline,2.0L,Automatic,Jupiter Red,Black,No,29500.0
Lexus,NX 200t Base,2015,124250,Gasoline,2.0L,,Gray,Orange,Yes,17900.0
Ford,F-250 Lariat,2017,50780,Diesel,6.7L,,White,Black,No,61000.0
Porsche,911 Carrera C4S,2006,65000,Gasoline,3.8L,,Blue,Gray,Yes,43000.0
Tesla,Model 3 Long Range,2022,22457,,,Automatic,Midnight Silver Metallic,Black,No,40036.0
Toyota,Camry XSE,2022,19361,Gasoline,,Automatic,Red,Black,No,38298.0
BMW,i3 94 Ah,2017,43000,,0.65L,,Black,–,No,16500.0
Ford,F-250 XL SuperCab H/D,1993,115000,–,,,Red,Gray,No,21900.0
Porsche,Taycan Turbo,2020,2076,,,Automatic,Gray,Red,No,115998.0
Porsche,911 GT3,2018,9712,Gasoline,4.0L,Automatic,Red,Black,No,188900.0
Mercedes-Benz,E-Class E55 AMG,2005,131000,Gasoline,5.4L,,Gray,Black,No,16500.0
Toyota,Highlander XLE,2022,31000,Gasoline,3.5L,,Gray,Gray,No,43000.0
Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2021,24158,Plug-In Hybrid,2.0L,,Gray,Black,No,44900.0
Audi,A6 3.0T Premium Plus,2016,72865,Gasoline,3.0L,,Black,Black,Yes,22000.0
Mercedes-Benz,E-Class E 350 4MATIC,2014,89563,Gasoline,3.5L,,Blue,Black,No,18995.0
Nissan,Juke SL,2012,72639,Gasoline,1.6L,,Black,Black,Yes,15000.0
Mercedes-Benz,CLS-Class CLS 550,2012,79000,Gasoline,4.6L,,Black,Black,No,19999.0
Audi,A3 2.0T Premium,2012,111564,Gasoline,2.0L,,White,Black,No,11200.0
Lexus,GX 460 Base,2018,75000,Gasoline,4.6L,,White,Beige,Yes,38095.0
Ford,Mustang Premium,2007,169613,Gasoline,4.0L,,Black,Black,Yes,5900.0
Honda,Pilot EX-L,2011,175000,Gasoline,3.5L,,Black,Gray,No,9000.0
BMW,540 i,2017,98500,Gasoline,3.0L,,Black,Black,No,24500.0
Chrysler,300 S,2012,53000,Gasoline,3.6L,,Black,Black,Yes,13750.0
RAM,2500 Longhorn,2015,72200,Diesel,6.7L,,Black,Black,No,52500.0
Acura,TSX Base,2005,151600,Gasoline,2.4L,,Black,Black,No,7899.0
Lotus,Evora 2+2,2011,20000,Gasoline,3.5L,,White,Red,No,51000.0
Chevrolet,Avalanche 1500 LT,2010,170000,E85 Flex Fuel,5.3L,,Black,Black,Yes,9000.0
