brand,model,model_year,mileage,fuel_type,engine,transmission,ext_col,int_col,accident,price
bmw,550 i xdrive,2016,76400,gasoline,4.4l,manual,black,black,Yes,31300
ford,explorer xlt,2022,18533,gasoline,2.3l,automatic,white,ebony,No,38978
infiniti,qx80 sensory,2022,26520,gasoline,5.6l,manual,blue,brown,Yes,64000
land,rover range rover 3.0l supercharged,2014,59500,e85 flex fuel,3.0l,manual,red,black,No,33800
honda,pilot ex-l,2020,44000,gasoline,3.5l,manual,white,black,No,34999
pontiac,firebird base,2001,111000,gasoline,3.8l,manual,white,gray,No,11000
toyota,4runner limited,2016,82260,gasoline,4.0l,automatic,nautical blue pearl,black,No,31906
porsche,911 carrera cabriolet,2006,52744,gasoline,3.6l,manual,gray,black,Yes,37500
bmw,i8 base,2019,28200,plug-in hybrid,1.5l,manual,gray,beige,Yes,79950
nissan,maxima gle,2000,194277,gasoline,3.0l,manual,blue,beige,Yes,2300
pontiac,firebird trans am,2001,91812,gasoline,5.7l,manual,green,black,No,12850
chevrolet,suburban premier,2018,84224,gasoline,5.3l,automatic,tungsten metallic,jet black,No,43775
bmw,x2 xdrive28i,2018,66690,gasoline,2.0l,manual,gray,black,Yes,24900
mercedes-benz,amg c 43 base 4matic,2018,41500,gasoline,3.0l,manual,white,brown,Yes,39848
bmw,750 i xdrive,2014,85095,gasoline,4.4l,manual,black,brown,Yes,24900
volvo,s60 t5 premier plus,2015,39000,gasoline,2.5l,manual,silver,gray,Yes,17900
tesla,model y long range,2022,20500,electric,3.5l,manual,gray,black,No,46500
ford,f-350 platinum,2019,112000,diesel,6.7l,manual,black,black,No,61995
volkswagen,id.4 pro s,2023,1716,electric,3.5l,automatic,gray,gray w/blue bolsters,No,39998
audi,a3 2.0t premium,2016,90360,gasoline,2.0l,manual,black,black,Yes,15499
ford,explorer limited,2020,82146,gasoline,2.3l,automatic,gray,ebony,No,30825
ford,mustang gt premium,2020,16850,gasoline,5.0l,manual,blue,black,Yes,41000
honda,s2000 base,2003,101000,gasoline,2.0l,manual,silver,black,No,28000
bmw,m235 i,2015,68750,gasoline,3.0l,manual,red,black,No,25999
dodge,durango slt,2004,143000,gasoline,5.7l,manual,beige,beige,No,3200
nissan,armada le,2005,152270,gasoline,5.6l,manual,green,beige,Yes,6900
kia,sorento s,2021,19605,gasoline,2.5l,automatic,glacial white pearl,black,No,33591
chevrolet,silverado 1500 rst,2020,19200,gasoline,5.3l,manual,gray,black,No,69999
chevrolet,impala base,2004,64500,gasoline,3.4l,manual,beige,beige,No,5900
toyota,tacoma prerunner,2011,149000,gasoline,4.0l,manual,black,beige,No,18995
pontiac,firebird trans am,1997,134033,gasoline,5.7l,manual,red,beige,Yes,7200
kia,stinger gt1,2019,37226,gasoline,3.3l,automatic,snow white pearl,black,No,34998
ford,escape se,2017,71924,gasoline,1.5l,manual,beige,beige,No,13700
jeep,wrangler unlimited sport,2014,122200,gasoline,3.6l,manual,orange,black,Yes,21500
land,rover range rover sport hst mhev,2020,37248,hybrid,3.0l,manual,silver,black,No,54500
chevrolet,silverado 1500 base,1999,88750,gasoline,4.8l,manual,white,gray,No,6800
cadillac,xlr v,2008,64800,gasoline,4.4l,manual,black,black,Yes,24700
ford,fusion hybrid titanium,2014,112180,hybrid,2.0l,automatic,white,charcoal black,No,12599
ram,2500 slt,2015,149130,diesel,6.7l,manual,white,black,Yes,35000
tesla,model y long range,2020,88000,electric,3.5l,manual,gray,white,No,35500
toyota,highlander xle,2018,74000,gasoline,3.5l,manual,white,black,No,27950
ford,f-150 xlt,2019,44460,gasoline,2.7l,manual,red,gray,No,34500
gmc,acadia sle-2,2015,96000,gasoline,3.6l,manual,blue,beige,No,17000
porsche,boxster base,2005,75000,gasoline,2.7l,manual,silver,black,Yes,17500
dodge,charger r/t,2014,95000,gasoline,5.7l,manual,black,black,No,17900
land,rover range rover sport supercharged hse,2016,49799,gasoline,3.0l,manual,brown,brown,No,37500
ford,mustang gt,2006,27407,gasoline,4.6l,manual,silver,red,No,21750
alfa,romeo giulia ti,2020,23339,gasoline,2.0l,automatic,rosso,black,Yes,34645
tesla,model s 90d,2016,74122,electric,3.5l,manual,black,black,No,35900
jaguar,xk8 base,1997,50000,gasoline,4.0l,manual,white,beige,No,6000
mercedes-benz,glc 300 glc 300,2021,14745,gasoline,3.5l,automatic,graphite grey,black,No,38998
chevrolet,corvette stingray w/3lt,2021,2700,gasoline,6.2l,manual,blue,blue,No,85950
buick,regal turbo - premium 1,2012,190000,gasoline,2.0l,manual,beige,beige,Yes,6000
audi,a4 2.0t premium,2014,90236,e85 flex fuel,2.0l,manual,gray,black,No,9999
jeep,gladiator overland,2020,4000,gasoline,3.6l,manual,silver,black,No,50000
gmc,yukon xl denali,2017,124000,gasoline,6.2l,manual,gray,beige,Yes,32000
ford,ranger lariat,2019,45163,gasoline,2.3l,automatic,red,black,No,35690
volkswagen,passat 2.0t se,2020,49400,gasoline,2.0l,manual,black,brown,No,20900
chevrolet,corvette stingray w/1lt,2021,13700,gasoline,6.2l,manual,white,red,No,75000
land,rover range rover hse,2011,174678,gasoline,3.2l,manual,black,black,No,9500
lexus,rx 450h f sport handling,2022,1600,hybrid,3.5l,manual,white,black,No,59000
ford,expedition platinum,2020,69849,gasoline,3.5l,automatic,red,ebony,No,48149
toyota,tacoma prerunner,2008,160000,gasoline,4.0l,manual,white,black,Yes,17000
toyota,mirai base,2016,40000,not supported,3.5l,manual,silver,black,No,9500
gmc,sierra 1500 sle1 extended cab,2008,187000,black,3.5l,manual,red,gray,Yes,6100
mercedes-benz,c-class c 300 luxury,2015,102000,gasoline,2.0l,manual,black,black,No,17000
cadillac,srx standard,2016,48000,gasoline,3.6l,manual,white,black,Yes,24995
chrysler,town & country touring-l,2012,163500,e85 flex fuel,3.6l,manual,gray,beige,No,5949
ford,f-350 lariat,2018,66281,diesel,6.7l,manual,gray,black,No,63500
ford,mustang mach-e select,2021,18000,electric,3.5l,manual,blue,black,No,39499
ford,f-150 xl,2014,27300,gasoline,3.5l,manual,gray,gray,No,21500
mazda,cx-30 base,2020,19319,gasoline,2.5l,automatic,snowflake white pearl,black,Yes,24899
bmw,m4 base,2017,30450,gasoline,3.0l,manual,white,black,No,52999
jeep,wrangler sport,2017,38200,gasoline,3.6l,manual,red,black,No,29500
jeep,wrangler sport,2020,26315,gasoline,2.0l,automatic,black clearcoat,black,No,31871
chevrolet,silverado 1500 ls,2003,110000,gasoline,4.8l,manual,green,beige,No,8900
mini,hardtop cooper,2014,19700,gasoline,2.0l,manual,silver,black,No,13500
honda,element ex,2008,192000,gasoline,2.4l,manual,black,gray,Yes,11000
subaru,impreza outback sport wagon,2008,98313,gasoline,2.5l,manual,silver,gray,No,7495
cadillac,xt5 premium luxury,2021,66500,gasoline,3.6l,manual,silver,black,No,28500
nissan,kicks s,2022,19877,gasoline,1.6l,automatic,super black,charcoal,No,18999
kia,seltos s,2021,16100,gasoline,2.0l,manual,blue,black,No,25500
gmc,yukon sle,2016,83858,gasoline,5.3l,manual,blue,gray,Yes,27633
mercedes-benz,gle 350 base 4matic,2020,24108,gasoline,2.0l,manual,black,black,No,56000
ford,explorer xlt,2020,42609,gasoline,2.3l,automatic,magnetic metallic,ebony,Yes,32107
subaru,impreza 2.0i premium,2017,160000,gasoline,2.0l,manual,white,beige,Yes,7750
infiniti,qx80 base,2017,121525,gasoline,5.6l,manual,black,black,Yes,28500
kia,telluride s,2023,6423,gasoline,3.8l,manual,gray,black,No,42500
pontiac,solstice base,2007,62310,gasoline,2.4l,manual,gray,black,No,12900
mazda,mazda6 carbon edition,2021,21444,gasoline,2.5l,automatic,polymetal gray metallic,red,No,29995
ford,transit-350 base,2015,112000,gasoline,3.5l,manual,white,gray,Yes,29500
hyundai,genesis coupe 3.8 grand touring,2013,60000,gasoline,3.8l,manual,white,black,No,16500
dodge,dart se,2013,153250,gasoline,1.4l,manual,silver,black,No,4399
jeep,wrangler unlimited sahara,2019,57000,gasoline,3.6l,manual,gray,black,No,39900
chevrolet,tahoe ltz,2011,140401,e85 flex fuel,5.3l,manual,red,beige,Yes,16000
ford,f-150 tremor,2023,5500,gasoline,3.5l,manual,gray,black,No,70000
tesla,model 3 long range,2018,24360,electric,3.5l,manual,black,white,No,31500
audi,a4 2.0t premium,2013,96800,gasoline,2.0l,manual,gray,black,Yes,11000
cadillac,cts performance,2014,34988,gasoline,3.6l,manual,red,black,No,21500
nissan,frontier sv,2012,65750,gasoline,4.0l,manual,black,gray,Yes,15995
chevrolet,silverado 1500 ltz,2019,56654,gasoline,6.2l,automatic,cajun red tintcoat,jet black,No,43860
lincoln,mkt base,2016,140200,gasoline,3.7l,manual,black,black,No,10500
chevrolet,cruze lt automatic,2016,122971,gasoline,1.4l,automatic,kinetic blue,jet black,Yes,12999
dodge,ram 2500 quad cab,2001,171079,diesel,5.9l,manual,silver,gray,No,27500
chevrolet,colorado zr2,2021,24915,gasoline,3.6l,automatic,satin steel metallic,jet black,No,44791
nissan,kicks s,2022,15577,gasoline,1.6l,automatic,electric blue metallic,charcoal,No,19599
audi,s4 3.0t premium plus,2014,102370,gasoline,3.0l,manual,gray,black,No,21373
mercedes-benz,c-class c 250 luxury,2012,122000,gasoline,1.8l,manual,white,white,No,15000
fiat,500x trekking plus,2016,48500,gasoline,2.4l,manual,yellow,brown,No,15999
ford,f-150 xlt,2018,53500,gasoline,2.7l,manual,brown,beige,Yes,31500
ford,e350 super duty base,2006,158000,gasoline,6.8l,manual,white,gray,Yes,8500
kia,sorento sxl,2019,43850,gasoline,3.3l,manual,black,black,Yes,30000
mercedes-benz,c-class c 300 4matic sport,2015,73500,gasoline,2.0l,manual,white,black,No,19000
nissan,altima 2.5 sl,2014,153350,gasoline,2.5l,manual,black,black,Yes,9000
volkswagen,tiguan 2.0t sel premium r-line,2019,74000,gasoline,2.0l,manual,white,silver,No,25500
bmw,328 i xdrive,2013,52000,gasoline,2.0l,manual,white,beige,No,17500
audi,q4 e-tron 50 premium plus,2022,250,electric,3.5l,manual,gray,black,No,52000
nissan,pathfinder s,2017,145000,gasoline,3.5l,manual,silver,gray,Yes,8500
subaru,ascent touring 7-passenger,2020,40971,gasoline,2.4l,manual,blue,brown,No,32500
bmw,m3 cs,2018,38000,gasoline,3.0l,manual,white,black,No,60500
acura,tlx v6 advance,2016,128000,gasoline,3.5l,manual,gray,black,No,19500
chevrolet,silverado 1500 zr2,2022,7455,gasoline,6.2l,automatic,glacier blue metallic,jet black,No,68990
jeep,wrangler se,1999,137790,gasoline,2.5l,manual,red,black,No,12000
ford,edge sport,2016,92000,gasoline,2.7l,manual,white,black,No,19995
porsche,911 carrera cabriolet,2001,21450,gasoline,3.4l,manual,black,black,No,36000
nissan,murano sl,2021,43875,gasoline,3.5l,automatic,magnetic black,graphite,Yes,29725
pontiac,g8 gt,2009,81327,gasoline,6.0l,manual,black,black,No,17500
mercedes-benz,e-class e 350,2021,72836,gasoline,2.0l,manual,white,beige,No,41000
jeep,commander sport,2007,161900,e85 flex fuel,4.7l,manual,blue,gray,Yes,4800
audi,a5 45 s line premium plus,2022,24500,hybrid,2.0l,manual,white,black,No,47000
bmw,m550 i xdrive,2018,14993,gasoline,4.4l,manual,gray,black,No,44900
volkswagen,jetta 1.4t r-line,2019,96000,gasoline,1.4l,manual,orange,white,Yes,14980
cadillac,cts 2.0l turbo luxury,2019,35566,gasoline,2.0l,manual,white,beige,Yes,26000
lexus,is-f base,2008,113000,gasoline,5.0l,manual,black,black,Yes,34000
ford,explorer xlt,2022,20678,gasoline,2.3l,manual,red,black,No,46000
buick,lacrosse leather,2012,19079,hybrid,2.4l,manual,gold,beige,No,15995
mazda,rx-8 sport,2008,155500,gasoline,1.3l,manual,blue,black,Yes,6800
ford,mustang gt premium,2019,35500,gasoline,5.0l,manual,white,black,No,32300
mazda,mazda6 touring,2021,52253,gasoline,2.5l,automatic,snowflake white pearl,black,Yes,25215
ford,ranger edge supercab,2004,110000,gasoline,3.0l,manual,white,gray,Yes,8500
volkswagen,golf gti 2.0t se w/performance package 4-door,2016,59250,gasoline,2.0l,manual,gray,black,No,18999
ford,thunderbird deluxe,2004,39000,gasoline,3.9l,manual,black,beige,Yes,22000
hummer,h2 base,2008,155000,gasoline,6.2l,manual,green,black,Yes,37000
bmw,x5 sdrive35i,2017,39250,gasoline,3.0l,manual,black,beige,No,28900
bmw,x3 xdrive30i,2020,23647,gasoline,2.0l,automatic,black sapphire metallic,canberra beige,No,37998
hyundai,accent gls,2014,127941,gasoline,1.6l,manual,silver,gray,No,7500
ram,1500 big horn,2014,124000,gasoline,5.7l,manual,black,black,No,24850
ford,bronco heritage edition advanced,2023,1500,gasoline,2.3l,manual,red,black,No,60000
mini,countryman cooper s all4,2014,70700,gasoline,1.6l,manual,white,black,No,15750
cadillac,escalade premium,2013,113395,e85 flex fuel,6.2l,manual,beige,beige,Yes,18800
mercedes-benz,gle 350 gle 350,2022,18815,gasoline,3.5l,automatic,black,black,No,61998
toyota,4runner limited,2014,65000,gasoline,4.0l,manual,gray,red,No,27999
audi,a8 l 55,2019,23350,hybrid,3.0l,manual,black,brown,No,48000
lexus,es 350 base,2019,39000,gasoline,3.5l,manual,black,red,Yes,34000
toyota,4runner limited nightshade,2019,48842,gasoline,4.0l,automatic,white,black,Yes,39857
fiat,500 sport,2015,47800,gasoline,1.4l,manual,black,black,Yes,11500
ford,maverick xlt,2022,52000,hybrid,2.5l,manual,blue,gray,No,28000
ford,mustang gt,2006,16000,gasoline,4.6l,manual,silver,black,No,22000
jeep,wrangler sport,2023,7102,gasoline,2.0l,automatic,bright white clearcoat,black,No,40995
jeep,grand cherokee limited,2015,157000,e85 flex fuel,3.6l,manual,white,black,No,17000
ford,mustang mach-e gt,2023,9095,electric,3.5l,manual,orange,gray,No,59000
jeep,compass sport,2010,179700,gasoline,2.4l,manual,black,gray,Yes,4500
lexus,ls 430 base,2006,170000,gasoline,4.3l,manual,silver,gray,No,7500
ford,f-250 king ranch,2021,93400,diesel,6.7l,manual,red,brown,Yes,69995
bmw,x5 xdrive50i,2011,110000,gasoline,4.4l,manual,white,blue,Yes,12000
porsche,911 carrera,2016,22500,gasoline,3.4l,manual,gray,beige,No,78000
ford,focus st base,2013,20800,gasoline,2.0l,manual,yellow,gray,No,19795
lexus,es 300h base,2018,100868,hybrid,2.5l,manual,white,beige,Yes,23400
volkswagen,cc sport,2012,131986,gasoline,2.0l,manual,white,black,Yes,9000
volkswagen,golf sportwagen tsi s 4-door,2016,127770,gasoline,1.8l,manual,white,beige,No,13800
porsche,911 carrera s,2013,56985,gasoline,3.8l,manual,blue,gray,No,65900
toyota,prius plug-in base,2014,106000,plug-in hybrid,1.8l,manual,green,beige,Yes,11800
ford,f-250 xlt,2019,92671,diesel,6.7l,manual,black,black,Yes,50000
mercedes-benz,s-class s 560 4matic,2019,49500,gasoline,4.0l,manual,black,beige,No,55900
ford,mustang gt,2011,133504,gasoline,5.0l,manual,black,black,No,23500
cadillac,cts 2.0l turbo luxury,2019,20296,gasoline,2.0l,automatic,red obsession,very light cashmere,No,30599
volkswagen,jetta 1.4t r-line,2019,55234,gasoline,1.4l,automatic,platinum gray metallic,black / gray,No,19290
jeep,wrangler x,2005,162482,gasoline,4.0l,manual,orange,gray,No,11000
lincoln,ls v8,2002,42000,gasoline,3.9l,manual,silver,black,Yes,11000
ford,f-150 lightning lariat,2022,470,electric,3.5l,manual,white,gray,No,71900
mercedes-benz,c-class c55 amg sport,2006,98300,gasoline,5.4l,manual,black,black,Yes,15900
audi,s6 4.0t prestige,2013,53900,gasoline,4.0l,manual,black,black,Yes,27450
bmw,335 i xdrive,2013,82849,gasoline,3.0l,manual,red,black,No,19999
porsche,911 carrera 4s cabriolet,2009,25500,gasoline,3.8l,manual,black,black,No,79995
kia,forte lxs,2020,53452,gasoline,2.0l,manual,silver,black,Yes,16995
chevrolet,corvette base,2004,40011,gasoline,5.7l,manual,red,black,No,23500
hyundai,santa fe sport 2.0l turbo,2018,45800,gasoline,2.0l,manual,silver,black,Yes,20900
ram,1500 laramie,2022,15741,gasoline,5.7l,automatic,flame red clearcoat,black,No,45999
kia,sorento sx prestige,2023,11100,gasoline,2.5l,manual,white,black,No,40200
ford,f-250 xl,2020,36000,e85 flex fuel,6.2l,manual,white,gray,No,44000
bmw,x5 xdrive35i,2013,69750,gasoline,3.0l,manual,white,brown,Yes,15999
mercedes-benz,c-class c 300 4matic,2021,19162,gasoline,2.0l,manual,black,black,No,38500
audi,q5 s line premium plus,2023,6046,hybrid,3.5l,automatic,daytona gray,black,No,51598
ford,explorer xlt,2020,17000,gasoline,2.3l,manual,blue,black,Yes,21000
audi,a6 55 premium,2019,10832,hybrid,3.0l,manual,black,black,No,42500
toyota,matrix xr,2004,173452,gasoline,1.8l,manual,silver,black,Yes,4000
kia,optima sx turbo,2017,103338,gasoline,2.0l,automatic,remington red metallic,black,Yes,17238
ford,f-150 lariat,2022,28000,gasoline,3.5l,manual,black,black,No,53500
audi,q8 3.0t premium,2019,51984,hybrid,3.0l,manual,white,black,No,44870
chevrolet,corvette stingray w/2lt,2020,8974,gasoline,6.2l,manual,orange,black,Yes,79900
scion,tc anniversary edition,2014,99999,gasoline,2.5l,manual,white,black,No,10998
mercedes-benz,c-class c 300,2017,59400,gasoline,2.0l,manual,black,black,Yes,21000
nissan,murano sv,2020,47147,gasoline,3.5l,automatic,brilliant silver metallic,graphite,No,23625
ford,mustang gt,2018,53782,gasoline,5.0l,manual,black,black,Yes,29950
ford,taurus sho,2011,160000,gasoline,3.5l,manual,black,black,No,4700
chevrolet,tahoe ltz,2015,500,gasoline,5.3l,manual,white,black,Yes,37000
ford,escape sel,2020,42000,gasoline,1.5l,manual,white,beige,Yes,19000
dodge,grand caravan se,2018,64000,e85 flex fuel,3.6l,manual,white,gray,No,35000
hyundai,elantra hev limited,2021,28600,hybrid,1.6l,manual,gray,black,No,23999
gmc,canyon denali,2019,26339,gasoline,3.6l,manual,red,black,Yes,36750
alfa,romeo giulia quadrifoglio,2018,28644,gasoline,2.9l,manual,black,black,Yes,41500
subaru,impreza wrx,2008,148740,gasoline,2.5l,manual,black,black,Yes,14500
gmc,sierra 2500 denali,2021,16919,diesel,6.6l,manual,black,black,Yes,73000
chevrolet,tahoe ls,2005,170000,gasoline,4.8l,manual,silver,gray,Yes,9000
mercedes-benz,sl-class sl 550,2013,130000,gasoline,4.6l,manual,gray,beige,Yes,26900
ford,escape phev se,2022,1889,plug-in hybrid,2.5l,manual,white,gray,No,32850
dodge,charger gt,2018,62197,gasoline,3.6l,automatic,white knuckle clearcoat,black,No,26691
ford,f-150 xlt,2016,71000,e85 flex fuel,5.0l,manual,black,black,Yes,24350
lexus,nx 200t base,2016,83400,gasoline,2.0l,manual,blue,brown,Yes,22495
cadillac,xt5 base,2019,74414,gasoline,3.6l,manual,black,beige,No,26000
ford,mustang shelby gt500,2010,29816,gasoline,5.4l,manual,black,black,No,38000
ford,f-250 lariat,2015,68749,diesel,6.7l,manual,gray,black,No,45000
bmw,325 i,2005,190395,gasoline,2.5l,manual,black,brown,No,5000
toyota,camry xle,2007,98528,gasoline,2.4l,manual,white,gray,Yes,7450
bmw,335 i,2011,91500,gasoline,3.0l,manual,blue,beige,Yes,13599
chevrolet,camaro 1ss,2017,50850,gasoline,6.2l,manual,blue,black,No,37000
mazda,mx-5 miata base,1999,130000,gasoline,1.8l,manual,green,beige,Yes,9000
ram,2500 powerwagon,2013,84220,gasoline,5.7l,manual,white,gray,Yes,26500
mercedes-benz,s-class s 550 4matic,2016,67280,gasoline,4.7l,manual,white,black,No,41999
volkswagen,passat 2.0t r-line,2021,16538,gasoline,3.5l,automatic,reflex silver,titan black,No,25998
toyota,tundra platinum,2018,66000,gasoline,5.7l,manual,gray,black,No,51000
cadillac,escalade luxury,2018,53450,gasoline,6.2l,manual,white,beige,No,49999
volkswagen,golf alltrack tsi se,2018,63277,gasoline,1.8l,manual,white,black,No,20900
nissan,altima 2.5 s,2020,30900,gasoline,2.5l,manual,silver,gray,No,21000
mercedes-benz,gla 250 base 4matic,2019,60854,gasoline,3.5l,automatic,white,black,No,25498
ford,f-150 platinum,2015,85000,gasoline,3.5l,manual,white,black,No,31000
toyota,rav4 se,2016,108130,gasoline,2.5l,manual,gray,orange,No,18500
toyota,4runner trd sport,2023,11400,gasoline,4.0l,manual,green,black,No,46000
mercedes-benz,gl-class gl 450 4matic,2013,63300,gasoline,4.6l,manual,black,black,No,22800
tesla,model y performance,2020,27500,electric,3.5l,manual,gray,white,No,44000
bmw,x5 xdrive 35i sport activity,2012,122600,gasoline,3.0l,manual,black,black,Yes,12900
